50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250
0.048314035918956735,0.048336938218098924,0.04811861714080267,0.04813159586423916,0.047924772839174616,0.047802810518796326,0.04771015083661966,0.04764645662283337,0.04764963729417001,0.047503764585829014,0.04745323538536543,0.04739966575912523,0.047412259492970225,0.047108735920450555,0.047068352566216075,0.046944529211882066,0.046833643899131736,0.046631708804250785,0.046485937262563774,0.04633806587033672,0.04626898079125344,0.046274980010804975,0.04614037276449042,0.046006546352991735,0.045959150516171964,0.046003581249462924,0.04608079836453627,0.04604215743189491,0.04612844556460299,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275,0.04605998365275
