Amplitude,Amp Error,Mean,Mean Error,Std Dev,Std Dev Error,Offset,Offset Error
0.008483838136060263,1.4011398830283446e-05,3625.0108713806935,0.329470664696631,200.03427092022014,0.5527667737950536,-0.0013637253535806098,3.853170157910478e-06
0.008487874082673838,1.4394756322159023e-05,11452.358340563052,0.3517102560573593,208.030155025462,0.5944544159640116,-0.0013785345973810971,4.091252016385753e-06
0.008511505388354922,2.0178210476102973e-05,18787.02712580218,0.4444641626736954,187.8934319584331,0.7374379062170707,-0.0015625228674544494,5.269963712276425e-06
