Amplitude,Amp Error,Mean,Mean Error,Std Dev,Std Dev Error,Offset,Offset Error
0.0013405267866918892,2.053473962329834e-05,1556.171629034834,3.4300172683445864,225.32310881104806,6.044323045434039,-0.000765229777873306,6.9543326994401545e-06
0.0013572741956566195,1.5229214349675073e-05,9395.99217232503,2.431180560406102,217.43511377888052,4.145151144164613,-0.0006236760412823927,4.495352893926148e-06
0.0019091186135098222,1.4511367570030767e-05,17013.04757611119,1.482395038595923,195.51491274777666,2.4767610711105195,-0.000846688688752477,3.915620079656896e-06
